day;ppm
12/02/2021;25,196
13/02/2021;25,520
14/02/2021;25,629
15/02/2021;26,373
16/02/2021;26,092
17/02/2021;24,905
18/02/2021;23,189
19/02/2021;21,495
20/02/2021;19,955
21/02/2021;18,280
22/02/2021;16,837
23/02/2021;15,206
24/02/2021;14,002
25/02/2021;12,672
26/02/2021;11,425
27/02/2021;11,081
28/02/2021;10,464
01/03/2021;9,851
02/03/2021;9,385
03/03/2021;8,809
04/03/2021;8,308
05/03/2021;7,883
06/03/2021;7,753
07/03/2021;6,908
08/03/2021;6,703
09/03/2021;6,934
10/03/2021;7,044
11/03/2021;6,901
12/03/2021;6,135
13/03/2021;5,697
14/03/2021;5,624
15/03/2021;5,909
16/03/2021;5,890
17/03/2021;5,716
18/03/2021;5,659
19/03/2021;5,279
20/03/2021;5,262
21/03/2021;5,578
22/03/2021;5,493
23/03/2021;
24/03/2021;
25/03/2021;
26/03/2021;
27/03/2021;4,428
28/03/2021;3,573
29/03/2021;2,905
30/03/2021;2,602
31/03/2021;2,274
01/04/2021;1,059
02/04/2021;0,303
03/04/2021;0,318
04/04/2021;0,600
05/04/2021;0,203
06/04/2021;0,268
07/04/2021;1,217
08/04/2021;1,348
09/04/2021;1,217
10/04/2021;1,349
11/04/2021;1,412
12/04/2021;1,454
13/04/2021;1,806
14/04/2021;2,153
15/04/2021;2,655
16/04/2021;2,620
17/04/2021;3,304
18/04/2021;3,595
19/04/2021;3,961
20/04/2021;3,949
21/04/2021;3,771
22/04/2021;4,212
23/04/2021;4,770
24/04/2021;4,762
25/04/2021;4,643
26/04/2021;4,688
27/04/2021;4,893
28/04/2021;5,109
29/04/2021;5,308
30/04/2021;5,429
