day;ppm
22/02/2021;142,824
23/02/2021;142,237
24/02/2021;141,719
25/02/2021;141,211
26/02/2021;140,398
27/02/2021;140,273
28/02/2021;140,111
01/03/2021;140,164
02/03/2021;139,789
03/03/2021;139,565
04/03/2021;139,276
05/03/2021;138,974
06/03/2021;138,812
07/03/2021;138,549
08/03/2021;138,402
09/03/2021;138,289
10/03/2021;137,621
11/03/2021;137,374
12/03/2021;137,213
13/03/2021;137,083
14/03/2021;137,045
15/03/2021;136,884
16/03/2021;136,344
17/03/2021;135,334
18/03/2021;135,027
19/03/2021;134,515
20/03/2021;134,271
21/03/2021;134,577
22/03/2021;134,813
23/03/2021;134,729
24/03/2021;134,375
25/03/2021;134,745
26/03/2021;134,774
27/03/2021;134,758
28/03/2021;134,761
29/03/2021;134,994
30/03/2021;135,246
31/03/2021;135,344
01/04/2021;135,533
02/04/2021;135,451
03/04/2021;135,491
04/04/2021;135,684
05/04/2021;135,321
06/04/2021;135,247
07/04/2021;135,884
08/04/2021;135,665
09/04/2021;135,704
10/04/2021;135,923
11/04/2021;136,038
12/04/2021;135,933
13/04/2021;136,278
14/04/2021;136,400
15/04/2021;135,798
16/04/2021;135,705
17/04/2021;136,027
18/04/2021;135,914
19/04/2021;135,491
20/04/2021;135,084
21/04/2021;135,020
22/04/2021;135,541
23/04/2021;135,643
24/04/2021;134,563
25/04/2021;134,952
26/04/2021;135,086
27/04/2021;135,593
28/04/2021;135,921
29/04/2021;136,287
30/04/2021;136,581
