day;ppm
12/06/2020;21,259
13/06/2020;21,266
14/06/2020;21,298
15/06/2020;21,208
16/06/2020;21,210
17/06/2020;21,343
18/06/2020;21,439
19/06/2020;21,422
20/06/2020;21,368
21/06/2020;
22/06/2020;21,414
23/06/2020;21,366
24/06/2020;21,415
25/06/2020;21,359
26/06/2020;21,336
27/06/2020;21,284
28/06/2020;21,248
29/06/2020;21,300
30/06/2020;21,250
01/07/2020;21,272
02/07/2020;21,320
03/07/2020;21,279
04/07/2020;21,346
05/07/2020;21,326
06/07/2020;21,258
07/07/2020;21,145
08/07/2020;21,173
09/07/2020;21,269
10/07/2020;21,324
11/07/2020;21,332
12/07/2020;21,321
13/07/2020;21,351
14/07/2020;21,337
15/07/2020;21,342
16/07/2020;21,363
17/07/2020;21,361
18/07/2020;21,407
19/07/2020;21,496
20/07/2020;21,504
21/07/2020;21,530
22/07/2020;21,524
23/07/2020;21,544
24/07/2020;21,649
25/07/2020;21,701
26/07/2020;21,678
27/07/2020;21,639
28/07/2020;21,659
29/07/2020;21,715
30/07/2020;21,733
31/07/2020;21,784
01/08/2020;21,709
02/08/2020;21,587
03/08/2020;21,654
04/08/2020;21,732
05/08/2020;21,764
06/08/2020;21,794
07/08/2020;21,692
08/08/2020;21,507
09/08/2020;21,550
10/08/2020;21,759
11/08/2020;21,917
12/08/2020;21,860
13/08/2020;21,915
14/08/2020;21,944
15/08/2020;22,034
16/08/2020;22,162
17/08/2020;22,286
18/08/2020;22,263
19/08/2020;22,204
20/08/2020;22,243
21/08/2020;22,185
22/08/2020;22,099
23/08/2020;22,178
24/08/2020;22,256
25/08/2020;22,286
26/08/2020;22,247
27/08/2020;22,257
28/08/2020;22,259
29/08/2020;22,296
30/08/2020;22,211
31/08/2020;22,264
01/09/2020;22,296
02/09/2020;22,340
03/09/2020;22,443
04/09/2020;22,543
05/09/2020;22,623
06/09/2020;22,600
07/09/2020;22,572
08/09/2020;22,555
09/09/2020;22,577
10/09/2020;22,618
11/09/2020;22,591
12/09/2020;22,557
13/09/2020;22,477
14/09/2020;22,472
15/09/2020;22,420
16/09/2020;22,421
17/09/2020;22,458
18/09/2020;22,500
19/09/2020;22,399
20/09/2020;22,386
21/09/2020;22,551
22/09/2020;22,665
23/09/2020;22,811
24/09/2020;22,882
25/09/2020;23,155
26/09/2020;23,163
27/09/2020;23,301
28/09/2020;23,313
29/09/2020;23,278
30/09/2020;23,214
01/10/2020;23,124
02/10/2020;23,148
03/10/2020;22,982
04/10/2020;23,082
05/10/2020;23,064
06/10/2020;23,024
07/10/2020;23,071
08/10/2020;22,962
09/10/2020;22,906
10/10/2020;22,905
11/10/2020;22,903
12/10/2020;23,012
13/10/2020;23,175
14/10/2020;23,126
15/10/2020;23,215
16/10/2020;23,269
17/10/2020;23,272
18/10/2020;23,275
19/10/2020;23,330
20/10/2020;23,325
21/10/2020;23,356
22/10/2020;23,353
23/10/2020;23,323
24/10/2020;23,350
25/10/2020;23,353
26/10/2020;23,359
27/10/2020;23,405
28/10/2020;23,548
29/10/2020;23,452
30/10/2020;23,451
31/10/2020;23,516
01/11/2020;23,579
02/11/2020;23,584
03/11/2020;23,660
04/11/2020;
05/11/2020;23,636
06/11/2020;23,632
07/11/2020;23,656
08/11/2020;23,661
09/11/2020;23,740
10/11/2020;23,773
11/11/2020;23,774
12/11/2020;23,814
13/11/2020;23,828
14/11/2020;23,838
15/11/2020;23,789
16/11/2020;23,831
17/11/2020;23,985
18/11/2020;24,025
19/11/2020;23,968
20/11/2020;23,941
21/11/2020;23,937
22/11/2020;24,005
23/11/2020;24,022
24/11/2020;24,076
25/11/2020;24,110
26/11/2020;24,133
27/11/2020;24,154
28/11/2020;24,083
29/11/2020;24,186
30/11/2020;24,133
01/12/2020;24,178
02/12/2020;24,128
03/12/2020;24,235
04/12/2020;24,388
05/12/2020;24,268
06/12/2020;24,344
07/12/2020;24,420
08/12/2020;24,566
09/12/2020;24,682
10/12/2020;24,681
11/12/2020;24,732
12/12/2020;24,800
13/12/2020;24,927
14/12/2020;24,653
15/12/2020;24,495
16/12/2020;24,355
17/12/2020;24,267
18/12/2020;24,203
19/12/2020;24,177
20/12/2020;24,256
21/12/2020;24,287
22/12/2020;24,110
23/12/2020;23,981
24/12/2020;23,855
25/12/2020;23,786
26/12/2020;23,804
27/12/2020;23,856
28/12/2020;23,745
29/12/2020;23,748
30/12/2020;23,885
31/12/2020;23,936
01/01/2021;23,927
02/01/2021;23,985
03/01/2021;24,137
04/01/2021;24,232
05/01/2021;24,275
06/01/2021;24,374
07/01/2021;24,581
08/01/2021;24,819
09/01/2021;24,968
10/01/2021;24,970
11/01/2021;25,016
12/01/2021;24,951
13/01/2021;24,836
14/01/2021;24,830
15/01/2021;24,913
16/01/2021;24,724
17/01/2021;24,792
18/01/2021;25,105
19/01/2021;25,117
20/01/2021;25,064
21/01/2021;25,050
22/01/2021;24,996
23/01/2021;25,008
24/01/2021;25,163
25/01/2021;25,247
26/01/2021;25,237
27/01/2021;25,214
28/01/2021;25,299
29/01/2021;25,419
30/01/2021;25,457
31/01/2021;25,512
01/02/2021;25,566
02/02/2021;25,486
03/02/2021;25,369
04/02/2021;25,361
05/02/2021;25,353
06/02/2021;25,311
07/02/2021;25,368
08/02/2021;25,545
09/02/2021;25,659
10/02/2021;25,889
11/02/2021;25,628
12/02/2021;25,626
13/02/2021;25,710
14/02/2021;25,628
15/02/2021;25,544
16/02/2021;25,419
17/02/2021;25,191
18/02/2021;24,758
19/02/2021;24,215
20/02/2021;23,783
21/02/2021;23,337
22/02/2021;22,974
23/02/2021;22,439
24/02/2021;22,034
25/02/2021;21,548
26/02/2021;21,934
27/02/2021;21,652
28/02/2021;21,277
01/03/2021;20,969
02/03/2021;20,677
03/03/2021;20,327
04/03/2021;19,932
05/03/2021;19,606
06/03/2021;19,425
07/03/2021;19,087
08/03/2021;18,872
09/03/2021;18,736
10/03/2021;18,474
11/03/2021;18,215
12/03/2021;17,924
13/03/2021;17,727
14/03/2021;17,640
15/03/2021;17,354
16/03/2021;17,147
17/03/2021;16,770
18/03/2021;16,698
19/03/2021;16,491
20/03/2021;16,356
21/03/2021;16,796
22/03/2021;16,736
23/03/2021;16,485
24/03/2021;16,134
25/03/2021;15,928
26/03/2021;15,735
27/03/2021;15,697
28/03/2021;15,699
29/03/2021;15,717
30/03/2021;15,778
31/03/2021;15,821
01/04/2021;15,636
02/04/2021;15,544
03/04/2021;15,557
04/04/2021;15,686
05/04/2021;15,691
06/04/2021;15,753
07/04/2021;15,917
08/04/2021;15,950
09/04/2021;16,001
10/04/2021;16,046
11/04/2021;16,142
12/04/2021;16,186
13/04/2021;16,302
14/04/2021;16,396
15/04/2021;16,520
16/04/2021;16,600
17/04/2021;16,651
18/04/2021;16,726
19/04/2021;16,824
20/04/2021;16,875
