day;ppm
20/07/2020;-9,692
21/07/2020;-9,760
22/07/2020;-9,660
23/07/2020;-9,524
24/07/2020;-9,477
25/07/2020;-9,437
26/07/2020;-9,350
27/07/2020;-9,455
28/07/2020;-9,301
29/07/2020;-9,410
30/07/2020;-9,134
31/07/2020;-9,015
01/08/2020;-9,088
02/08/2020;-8,446
03/08/2020;-8,568
04/08/2020;
05/08/2020;-8,598
06/08/2020;-8,830
07/08/2020;-8,833
08/08/2020;-8,512
09/08/2020;-8,853
10/08/2020;-8,727
11/08/2020;-9,080
12/08/2020;-9,374
13/08/2020;-9,429
14/08/2020;-9,289
15/08/2020;-9,116
16/08/2020;-9,099
17/08/2020;-8,924
18/08/2020;-8,855
19/08/2020;-8,854
20/08/2020;-8,928
21/08/2020;-8,859
22/08/2020;-8,728
23/08/2020;-8,650
24/08/2020;-8,729
25/08/2020;-8,713
26/08/2020;-8,648
27/08/2020;-8,720
28/08/2020;-8,768
29/08/2020;-8,720
30/08/2020;-8,971
31/08/2020;-8,886
01/09/2020;-8,792
02/09/2020;-8,537
03/09/2020;-8,370
04/09/2020;-8,330
05/09/2020;-8,213
06/09/2020;-8,234
07/09/2020;-8,162
08/09/2020;-7,878
09/09/2020;-8,027
10/09/2020;-7,983
11/09/2020;-8,013
12/09/2020;-8,133
13/09/2020;-8,380
14/09/2020;-8,690
15/09/2020;-8,820
16/09/2020;-8,786
17/09/2020;-8,288
18/09/2020;-8,181
19/09/2020;-7,797
20/09/2020;-7,365
21/09/2020;-7,334
22/09/2020;-7,135
23/09/2020;-7,125
24/09/2020;-7,096
25/09/2020;-6,935
26/09/2020;-7,107
27/09/2020;-7,006
28/09/2020;-7,015
29/09/2020;-7,080
30/09/2020;-7,131
01/10/2020;-7,035
02/10/2020;-6,844
03/10/2020;-6,659
04/10/2020;-6,470
05/10/2020;-6,396
06/10/2020;-6,376
07/10/2020;-6,334
08/10/2020;-6,472
09/10/2020;-6,576
10/10/2020;-6,629
11/10/2020;-6,575
12/10/2020;-6,695
13/10/2020;-6,733
14/10/2020;-6,682
15/10/2020;-6,819
16/10/2020;-6,909
17/10/2020;-6,952
18/10/2020;-7,025
19/10/2020;-7,297
20/10/2020;-7,383
21/10/2020;-7,270
22/10/2020;-7,293
23/10/2020;-7,235
24/10/2020;-7,087
25/10/2020;-7,018
26/10/2020;-6,984
27/10/2020;-7,136
28/10/2020;-7,317
29/10/2020;-7,014
30/10/2020;-7,008
31/10/2020;-7,090
01/11/2020;-7,029
02/11/2020;-7,049
03/11/2020;-7,045
04/11/2020;-7,078
05/11/2020;-7,088
06/11/2020;-7,042
07/11/2020;-7,081
08/11/2020;-7,054
09/11/2020;-7,070
10/11/2020;-7,093
11/11/2020;-7,075
12/11/2020;-7,077
13/11/2020;-7,123
14/11/2020;-7,080
15/11/2020;-7,024
16/11/2020;-6,910
17/11/2020;-7,158
18/11/2020;-7,262
19/11/2020;-7,165
20/11/2020;-7,314
21/11/2020;-7,527
22/11/2020;-7,866
23/11/2020;-8,323
24/11/2020;-8,682
25/11/2020;-8,908
26/11/2020;-8,941
27/11/2020;-8,692
28/11/2020;-8,514
29/11/2020;-8,518
30/11/2020;-8,474
01/12/2020;-8,172
02/12/2020;-8,074
03/12/2020;
04/12/2020;-7,991
05/12/2020;-7,978
06/12/2020;-7,708
07/12/2020;-7,320
08/12/2020;-7,145
09/12/2020;-6,522
10/12/2020;-6,235
11/12/2020;-5,946
12/12/2020;-5,988
13/12/2020;-6,083
14/12/2020;-4,356
15/12/2020;-4,601
16/12/2020;-4,852
17/12/2020;-5,054
18/12/2020;-5,352
19/12/2020;-5,624
20/12/2020;-5,991
21/12/2020;-6,329
22/12/2020;-6,829
23/12/2020;-7,154
24/12/2020;-7,132
25/12/2020;-6,943
26/12/2020;-6,890
27/12/2020;-6,715
28/12/2020;-6,538
29/12/2020;-6,619
30/12/2020;-6,644
31/12/2020;-6,435
01/01/2021;-6,248
02/01/2021;-6,058
03/01/2021;-5,812
04/01/2021;-5,788
05/01/2021;-5,711
06/01/2021;-5,640
07/01/2021;-5,599
08/01/2021;-5,562
09/01/2021;-5,631
10/01/2021;-5,600
11/01/2021;-5,678
12/01/2021;-5,585
13/01/2021;-5,642
14/01/2021;-5,664
15/01/2021;-5,743
16/01/2021;-5,381
17/01/2021;-5,193
18/01/2021;-4,941
19/01/2021;-5,031
20/01/2021;-5,240
21/01/2021;-5,367
22/01/2021;-5,315
23/01/2021;-5,437
24/01/2021;-5,353
25/01/2021;-5,263
26/01/2021;-5,255
27/01/2021;-5,180
28/01/2021;-5,123
29/01/2021;-5,223
30/01/2021;-4,975
31/01/2021;-4,991
01/02/2021;-5,144
02/02/2021;-5,451
03/02/2021;-5,450
04/02/2021;-5,395
05/02/2021;-5,375
06/02/2021;-5,322
07/02/2021;-5,208
08/02/2021;-5,181
09/02/2021;-5,127
10/02/2021;-4,746
11/02/2021;-4,722
12/02/2021;-4,674
13/02/2021;-4,712
14/02/2021;-4,539
15/02/2021;-4,753
16/02/2021;-4,818
17/02/2021;
18/02/2021;
19/02/2021;
20/02/2021;
21/02/2021;
22/02/2021;-5,108
23/02/2021;-5,430
24/02/2021;-5,745
25/02/2021;-6,111
26/02/2021;-3,907
27/02/2021;-4,445
28/02/2021;-5,008
01/03/2021;-5,634
02/03/2021;-6,103
03/03/2021;-6,581
04/03/2021;-7,024
05/03/2021;-7,405
06/03/2021;-7,661
07/03/2021;-8,038
08/03/2021;-8,308
09/03/2021;-8,444
10/03/2021;-8,671
11/03/2021;-8,822
12/03/2021;-9,076
13/03/2021;-9,191
14/03/2021;-9,288
15/03/2021;-9,575
16/03/2021;-9,548
17/03/2021;-9,651
18/03/2021;-9,517
19/03/2021;-9,483
20/03/2021;-9,585
21/03/2021;-9,954
22/03/2021;-10,207
23/03/2021;-10,099
24/03/2021;-10,139
25/03/2021;-10,211
26/03/2021;-10,412
27/03/2021;-10,431
28/03/2021;-10,456
29/03/2021;-10,445
30/03/2021;-10,322
31/03/2021;-10,188
01/04/2021;-10,634
02/04/2021;-10,749
03/04/2021;-10,727
04/04/2021;-10,724
05/04/2021;-10,730
06/04/2021;-10,619
07/04/2021;-10,635
08/04/2021;-10,497
09/04/2021;-10,500
10/04/2021;-10,500
11/04/2021;-10,430
12/04/2021;-10,271
13/04/2021;-10,158
14/04/2021;-10,094
15/04/2021;-10,004
16/04/2021;-9,965
17/04/2021;-9,925
18/04/2021;-9,928
19/04/2021;-9,769
20/04/2021;-9,700
21/04/2021;-9,478
22/04/2021;-9,500
23/04/2021;-9,616
24/04/2021;-9,812
25/04/2021;-9,914
26/04/2021;-9,651
27/04/2021;-9,559
28/04/2021;-9,468
29/04/2021;-9,513
30/04/2021;-9,450
