day;ppm
06/07/2020;4,233
07/07/2020;4,267
08/07/2020;4,208
09/07/2020;4,224
10/07/2020;4,309
11/07/2020;4,295
12/07/2020;4,268
13/07/2020;4,246
14/07/2020;4,204
15/07/2020;4,050
16/07/2020;4,065
17/07/2020;4,056
18/07/2020;4,061
19/07/2020;4,165
20/07/2020;4,175
21/07/2020;4,149
22/07/2020;4,164
23/07/2020;4,189
24/07/2020;4,229
25/07/2020;4,168
26/07/2020;4,294
27/07/2020;4,324
28/07/2020;4,268
29/07/2020;4,295
30/07/2020;4,311
31/07/2020;4,349
01/08/2020;4,256
02/08/2020;4,322
03/08/2020;4,305
04/08/2020;4,215
05/08/2020;4,229
06/08/2020;4,328
07/08/2020;4,457
08/08/2020;4,383
09/08/2020;4,400
10/08/2020;4,824
11/08/2020;4,783
12/08/2020;4,748
13/08/2020;4,764
14/08/2020;4,741
15/08/2020;4,761
16/08/2020;4,694
17/08/2020;4,764
18/08/2020;4,693
19/08/2020;4,668
20/08/2020;4,646
21/08/2020;4,656
22/08/2020;4,558
23/08/2020;4,555
24/08/2020;4,666
25/08/2020;4,616
26/08/2020;4,585
27/08/2020;4,613
28/08/2020;4,616
29/08/2020;4,648
30/08/2020;4,613
31/08/2020;4,412
01/09/2020;4,469
02/09/2020;4,402
03/09/2020;4,316
04/09/2020;4,439
05/09/2020;4,413
06/09/2020;4,313
07/09/2020;4,268
08/09/2020;4,242
09/09/2020;4,319
10/09/2020;4,334
11/09/2020;4,601
12/09/2020;4,642
13/09/2020;4,677
14/09/2020;4,542
15/09/2020;4,603
16/09/2020;4,629
17/09/2020;4,778
18/09/2020;4,903
19/09/2020;4,984
20/09/2020;5,130
21/09/2020;5,211
22/09/2020;5,093
23/09/2020;5,157
24/09/2020;5,156
25/09/2020;5,379
26/09/2020;5,221
27/09/2020;5,307
28/09/2020;5,366
29/09/2020;5,367
30/09/2020;5,282
01/10/2020;5,145
02/10/2020;5,153
03/10/2020;4,691
04/10/2020;4,789
05/10/2020;4,607
06/10/2020;4,583
07/10/2020;4,673
08/10/2020;4,834
09/10/2020;4,922
10/10/2020;4,980
11/10/2020;4,833
12/10/2020;4,792
13/10/2020;4,911
14/10/2020;4,678
15/10/2020;4,848
16/10/2020;4,994
17/10/2020;5,060
18/10/2020;5,117
19/10/2020;5,149
20/10/2020;5,193
21/10/2020;5,249
22/10/2020;5,312
23/10/2020;5,352
24/10/2020;5,322
25/10/2020;5,454
26/10/2020;5,484
27/10/2020;5,358
28/10/2020;5,335
29/10/2020;5,379
30/10/2020;5,431
31/10/2020;5,476
01/11/2020;5,487
02/11/2020;5,477
03/11/2020;5,524
04/11/2020;
05/11/2020;5,504
06/11/2020;5,534
07/11/2020;5,562
08/11/2020;5,586
09/11/2020;5,643
10/11/2020;5,680
11/11/2020;5,719
12/11/2020;5,745
13/11/2020;5,753
14/11/2020;5,754
15/11/2020;5,770
16/11/2020;5,734
17/11/2020;5,704
18/11/2020;5,747
19/11/2020;5,803
20/11/2020;5,825
21/11/2020;5,795
22/11/2020;5,782
23/11/2020;5,835
24/11/2020;5,848
25/11/2020;5,836
26/11/2020;5,860
27/11/2020;5,876
28/11/2020;5,810
29/11/2020;5,895
30/11/2020;5,943
01/12/2020;5,960
02/12/2020;5,642
03/12/2020;5,181
04/12/2020;5,135
05/12/2020;4,997
06/12/2020;4,750
07/12/2020;
08/12/2020;5,038
09/12/2020;
10/12/2020;
11/12/2020;
12/12/2020;
13/12/2020;5,336
14/12/2020;5,419
15/12/2020;5,658
16/12/2020;5,819
17/12/2020;5,959
18/12/2020;6,101
19/12/2020;6,268
20/12/2020;6,341
21/12/2020;
22/12/2020;6,320
23/12/2020;6,345
24/12/2020;6,333
25/12/2020;6,281
26/12/2020;6,365
27/12/2020;6,308
28/12/2020;6,052
29/12/2020;5,939
30/12/2020;6,068
31/12/2020;6,011
01/01/2021;5,777
02/01/2021;5,698
03/01/2021;5,751
04/01/2021;5,719
05/01/2021;5,710
06/01/2021;5,814
07/01/2021;6,015
08/01/2021;6,185
09/01/2021;6,296
10/01/2021;6,435
11/01/2021;6,456
12/01/2021;6,395
13/01/2021;6,240
14/01/2021;6,315
15/01/2021;
16/01/2021;
17/01/2021;
18/01/2021;
19/01/2021;6,519
20/01/2021;6,554
21/01/2021;6,645
22/01/2021;6,562
23/01/2021;6,512
24/01/2021;
25/01/2021;
26/01/2021;
27/01/2021;
28/01/2021;6,422
29/01/2021;6,375
30/01/2021;6,401
31/01/2021;6,411
01/02/2021;6,370
02/02/2021;6,428
03/02/2021;6,544
04/02/2021;6,644
05/02/2021;6,660
06/02/2021;6,659
07/02/2021;6,779
08/02/2021;6,706
09/02/2021;6,727
10/02/2021;6,979
11/02/2021;6,843
12/02/2021;6,826
13/02/2021;6,705
14/02/2021;6,519
15/02/2021;6,423
16/02/2021;6,515
17/02/2021;6,530
18/02/2021;6,552
19/02/2021;6,562
20/02/2021;6,530
21/02/2021;6,466
22/02/2021;6,399
23/02/2021;6,380
24/02/2021;6,321
25/02/2021;6,306
26/02/2021;7,170
27/02/2021;7,056
28/02/2021;6,910
01/03/2021;6,750
02/03/2021;6,646
03/03/2021;6,494
04/03/2021;6,308
05/03/2021;5,867
06/03/2021;5,717
07/03/2021;5,629
08/03/2021;5,573
09/03/2021;5,512
10/03/2021;5,397
11/03/2021;5,375
12/03/2021;5,337
13/03/2021;5,303
14/03/2021;5,215
15/03/2021;4,858
16/03/2021;4,806
17/03/2021;
18/03/2021;
19/03/2021;4,502
20/03/2021;4,106
21/03/2021;
22/03/2021;4,102
23/03/2021;4,088
24/03/2021;3,817
25/03/2021;3,720
26/03/2021;3,701
27/03/2021;3,785
28/03/2021;
29/03/2021;
30/03/2021;
31/03/2021;4,002
01/04/2021;4,125
02/04/2021;4,153
03/04/2021;4,264
04/04/2021;4,365
05/04/2021;4,381
06/04/2021;4,391
07/04/2021;4,595
08/04/2021;4,592
09/04/2021;4,587
10/04/2021;4,608
11/04/2021;4,668
12/04/2021;4,502
13/04/2021;4,421
14/04/2021;4,399
15/04/2021;4,402
16/04/2021;4,324
17/04/2021;4,304
18/04/2021;4,269
19/04/2021;4,237
20/04/2021;4,254
21/04/2021;4,164
22/04/2021;3,817
23/04/2021;3,569
24/04/2021;3,575
25/04/2021;3,759
26/04/2021;3,834
27/04/2021;4,049
28/04/2021;4,179
29/04/2021;4,251
30/04/2021;4,252
