,day,edam_ecne_eplu,edam_ecor_emcn,edam_emsg_eplu,edam_epdn_ecne,edam_epdn_emcn,eint_ecpn_emgl,eint_esln_emgl,eint_esln_espc,emeg_ecpn_emgl,emfn_ecor_ecri,emfn_ecor_emcn,emfn_emcn_epdn,epdn_ecne_ecpn,epdn_eint_ecpn,epdn_eint_espc,epdn_emfn_espc,eplu_ecne_ecpn,eplu_emeg_ecpn,eplu_emeg_emal,eplu_emsg_emal
858,08/03/2021,74.553,-8.472,5.573,3.242,-13.613,34.968,-8.308,5.607,-25.863,63.275,-5.091,-11.438,6.703,268.099,138.402,41.378,73.331,24.781,4.461,-3.918
859,09/03/2021,74.262,-8.558,5.512,3.321,-13.665,34.714,-8.444,5.528,-25.991,63.553,-5.238,-11.565,6.934,268.023,138.289,41.323,73.122,24.716,4.421,-3.954
860,10/03/2021,73.122,-8.566555555555555,5.397,3.71,-13.670333333333332,34.3,-8.671,5.402,-26.173,63.628,-5.286777777777778,-11.622777777777777,7.044,267.008,137.621,40.766,71.617,24.344,4.307,-3.844
861,11/03/2021,72.859,-8.575111111111111,5.375,3.461,-13.675666666666666,33.702,-8.822,5.579,-26.389,63.366,-5.335555555555556,-11.680555555555555,6.901,266.148,137.374,40.576,71.225,24.082,4.052,-3.89
862,12/03/2021,72.66,-8.583666666666666,5.337,2.925,-13.681,33.212,-9.076,5.569,-26.618,63.337,-5.384333333333333,-11.738333333333333,6.135,265.339,137.213,40.464,70.826,23.755,3.967,-3.846
863,13/03/2021,72.649,-8.592222222222222,5.303,2.814,-13.686333333333332,32.81,-9.191,5.563,-26.794,63.132,-5.433111111111111,-11.796111111111111,5.697,264.966,137.083,40.342,70.65,23.479,3.878,-3.819
864,14/03/2021,72.656,-8.600777777777777,5.215,2.873,-13.691666666666666,32.658,-9.288,5.469,-26.875,62.7,-5.481888888888889,-11.85388888888889,5.624,264.948,137.045,40.119,70.576,23.34,3.873,-3.832
865,15/03/2021,71.162,-8.609333333333334,4.858,3.046,-13.697,32.495,-9.575,5.515,-27.061,62.309,-5.530666666666667,-11.911666666666667,5.909,264.453,136.884,39.859,69.252,23.225,3.671,-4.148
866,16/03/2021,69.682,-8.617888888888888,4.806,3.173,-13.702333333333332,32.517,-9.548,5.514,-27.156,61.996,-5.579444444444444,-11.969444444444445,5.89,264.031,136.344,39.708,67.64,23.279,3.956,-3.847
867,17/03/2021,68.574,-8.626444444444445,4.704666666666666,3.168,-13.707666666666666,32.367,-9.651,5.148,-27.272,61.805,-5.628222222222222,-12.027222222222223,5.716,263.331,135.334,39.691,65.842,22.278,3.993,-3.9386666666666668
868,18/03/2021,68.353,-8.635,4.6033333333333335,3.3,-13.713,32.649,-9.517,5.261,-27.244,61.574,-5.677,-12.085,5.659,262.869,135.027,39.328,65.086,21.374,3.886,-4.030333333333333
869,19/03/2021,67.926,-8.363,4.502,2.973,-14.525,32.81,-9.483,5.387,-27.119,61.803,-5.558,-12.803,5.279,262.147,134.515,39.223,64.769,21.2,3.677,-4.122
870,20/03/2021,67.037,-8.436,4.106,2.781,-14.491,32.674,-9.585,5.541,-27.038,61.598,-6.049,-13.24,5.262,261.509,134.271,39.267,64.546,21.918,3.684,-4.267
871,21/03/2021,66.993,-8.222,4.104,3.065,-14.975,32.521,-9.954,5.566,-26.836,61.597,-6.137,-13.474,5.578,261.175,134.577,39.257,64.7165,22.287,3.808,-4.258
872,22/03/2021,66.949,-8.234,4.102,2.882,-14.735,32.459,-10.207,5.63,-26.787,61.712,-6.22,-13.275,5.493,260.937,134.813,39.331,64.887,22.656,3.932,-4.249
873,23/03/2021,98.954,0.73,4.088,-32.395,-14.828,32.369600000000005,-10.099,5.797,-26.845,65.311,1.838,-13.484,5.28,260.9122,134.729,39.523,65.1636,22.632199999999997,3.747,-4.361
874,24/03/2021,94.769,-0.598,3.817,-28.551,-14.992,32.2802,-10.139,5.936,-26.903,65.007,0.776,-13.412,5.067,260.8874,134.375,39.405,65.4402,22.6084,3.457,-4.502
875,25/03/2021,91.437,-1.756,3.72,-24.879,-14.769,32.1908,-10.211,6.636,-26.961000000000002,64.602,-0.247,-13.218,4.854,260.8626,134.745,39.419,65.71679999999999,22.5846,3.293,-4.646
876,26/03/2021,88.032,-2.826,3.701,-21.162,-14.984,32.1014,-10.412,6.418,-27.019000000000002,64.258,-1.166,-13.346,4.641,260.8378,134.774,39.416,65.9934,22.5608,3.309,-4.656
877,27/03/2021,86.027,-3.625,3.785,-17.755,-15.417,32.012,-10.431,6.176,-27.077,63.95,-1.861,-13.624,4.428,260.813,134.758,39.528,66.27,22.537,3.213,-4.794
878,28/03/2021,85.50075,-4.47,3.83925,-14.609,-15.82,31.721,-10.456,6.009,-27.336,63.653,-2.62,-13.93,3.573,260.957,134.761,39.483,66.46,22.4655,3.236,-4.7935
879,29/03/2021,84.9745,-5.291,3.8935,-11.681,-15.941,31.403,-10.445,6.072,-27.589,63.409,-3.327,-14.029,2.905,260.984,134.994,39.511,66.65,22.394,3.2590000000000003,-4.792999999999999
880,30/03/2021,84.44825,-6.123,3.94775,-9.025,-15.976,31.131,-10.322,6.079,-27.739,63.251,-3.925,-13.934,2.602,261.175,135.246,39.576,66.84,22.3225,3.282,-4.7924999999999995
881,31/03/2021,83.922,-6.808,4.002,-6.552,-15.778,30.823,-10.188,6.001,-28.02,63.072,-4.478,-13.736,2.274,261.142,135.344,39.609,67.03,22.251,3.305,-4.792
882,01/04/2021,82.023,-7.441,4.125,-4.789,-15.698,30.626,-10.634,5.903,-28.432,62.924,-5.025,-13.639,1.059,260.653,135.533,39.477,67.129,21.296,3.189,-4.874
883,02/04/2021,80.083,-7.856,4.153,-3.461,-16.035,30.263,-10.749,5.738,-28.58,62.55,-5.384,-13.841,0.303,260.121,135.451,39.539,67.48,20.869,2.969,-4.924
884,03/04/2021,78.629,-8.427,4.264,-1.891,-16.037,30.177,-10.727,5.619,-28.631,62.057,-6.164,-14.207,0.318,260.288,135.491,39.328,68.228,20.659,2.851,-4.988
885,04/04/2021,77.637,-8.793,4.365,-0.414,-15.82,30.14,-10.724,5.516,-28.644,62.109,-6.773,-14.459,0.6,260.695,135.684,39.105,69.214,20.733,2.914,-4.906
886,05/04/2021,76.511,-9.055,4.381,0.184,-15.683,30.043,-10.73,5.125,-28.667,62.233,-6.918,-14.311,0.203,260.614,135.321,39.152,69.686,20.665,2.887,-4.984
887,06/04/2021,75.77,-9.102,4.391,0.935,-15.54,29.979,-10.619,4.929,-28.634,61.836,-7.105,-14.295,0.268,260.734,135.247,39.277,70.331,20.687,2.91,-5.023
888,07/04/2021,74.574,-9.383,4.595,2.077,-14.777,30.183,-10.635,4.999,-28.556,60.129,-7.922,-14.611,1.217,261.347,135.884,38.38,70.407,20.94,3.05,-4.753
889,08/04/2021,73.573,-9.291,4.592,2.458,-14.811,30.221,-10.497,4.879,-28.528,60.222,-7.815,-14.567,1.348,261.425,135.665,38.537,70.326,21.018,3.112,-4.684
890,09/04/2021,72.786,-9.26,4.587,2.585,-14.806,30.31,-10.5,4.869,-28.46,60.524,-7.604,-14.314,1.217,261.536,135.704,38.769,70.196,21.071,3.146,-4.65
891,10/04/2021,72.215,-9.288,4.608,2.635,-14.89,30.425,-10.5,4.959,-28.38,60.773,-7.442,-14.154,1.349,261.667,135.923,38.964,70.194,21.123,3.18,-4.671
892,11/04/2021,71.738,-9.196,4.668,2.654,-14.886,30.629,-10.43,4.958,-28.222,60.937,-7.285,-14.076,1.412,261.795,136.038,39.136,70.107,21.169,3.152,-4.698
893,12/04/2021,71.503,-8.941,4.502,2.085,-15.257,30.843,-10.271,4.947,-28.114,61.448,-6.805,-14.036,1.454,261.963,135.933,39.365,70.417,21.395,3.143,-4.672
894,13/04/2021,71.322,-9.06,4.421,2.173,-14.927,31.048,-10.158,5.004,-27.975,61.978,-6.88,-13.906,1.806,262.331,136.278,39.242,70.521,21.603,3.251,-4.618
895,14/04/2021,71.087,-8.92,4.399,2.227,-15.03,31.271,-10.094,5.074,-27.789,62.082,-6.685,-13.856,2.153,262.646,136.4,39.483,70.522,21.898,3.411,-4.618
896,15/04/2021,70.898,-8.901,4.402,2.348,-15.143,31.53,-10.004,4.618,-27.669,62.254,-6.602,-13.9,2.655,262.946,135.798,39.101,70.441,22.145,3.698,-4.546
897,16/04/2021,70.064,-8.918,4.324,2.185,-15.059,31.846,-9.965,4.438,-27.563,61.993,-6.767,-14.009,2.62,263.172,135.705,39.164,69.747,22.566,3.912,-4.377
898,17/04/2021,69.681,-8.599,4.304,2.267,-16.109,31.993,-9.925,4.606,-27.495,61.779,-6.197,-14.383,3.304,263.57,136.027,39.166,69.557,22.962,4.13,-4.163
899,18/04/2021,68.969,-8.905,4.269,2.356,-16.504,32.353,-9.928,4.484,-27.371,62.476,-6.123,-14.382,3.595,263.903,135.914,39.005,68.999,23.318,4.427,-3.878
900,19/04/2021,68.049,-9.015,4.237,2.425,-15.547,32.654,-9.769,4.299,-27.279,61.583,-6.565,-14.046,3.961,264.089,135.491,38.827,68.008,23.791,4.675,-3.616
901,20/04/2021,67.447,-8.905,4.254,2.235,-14.908,32.924,-9.7,4.177,-27.123,61.983,-6.459,-13.49,3.949,264.004,135.084,39.181,67.053,23.904,4.835,-3.463
902,21/04/2021,67.139,-8.931,4.164,2.086,-15.022,32.905,-9.478,4.414,-27.208,62.097,-6.278,-13.252,3.771,263.947,135.02,39.423,66.52,23.998,4.972,-3.386
903,22/04/2021,66.306,-9.467,3.817,1.9,-15.413,33.049,-9.5,4.608,-27.24,61.738,-7.021,-13.93,4.212,264.352,135.541,39.058,65.954,24.305,5.089,-3.265
904,23/04/2021,65.89,-9.692,3.569,1.76,-15.513,33.052,-9.616,4.561,-27.193,61.944,-7.222,-13.995,4.77,264.469,135.643,39.07,65.942,24.959,5.134,-3.298
905,24/04/2021,67.288,-9.652,3.575,1.144,-14.658,32.668,-9.812,4.041,-27.32,62.148,-7.052,-13.061,4.762,263.864,134.563,38.947,67.396,25.051,5.067,-3.61
906,25/04/2021,67.951,-9.544,3.759,1.07,-14.926,32.511,-9.914,4.258,-27.308,62.275,-6.77,-13.028,4.643,263.699,134.952,39.18,67.77,24.844,4.978,-3.603
907,26/04/2021,68.291,-9.676,3.834,0.88,-14.923,32.606,-9.651,4.492,-27.244,62.251,-7.104,-13.32,4.688,264.24,135.086,39.107,68.088,24.9,5.016,-3.56
908,27/04/2021,68.621,-9.71,4.049,0.904,-14.419,32.75,-9.559,4.68,-27.171,61.083,-7.283,-13.128,4.893,264.678,135.593,39.41,68.431,25.124,5.067,-3.442
909,28/04/2021,68.861,-9.648,4.179,0.96,-13.981,32.872,-9.468,4.765,-26.973,61.332,-7.402,-13.136,5.109,264.929,135.921,39.516,68.639,25.174,4.982,-3.448
910,29/04/2021,68.945,-9.685,4.251,0.968,-13.672,32.858,-9.513,4.885,-27.018,61.484,-7.552,-13.108,5.308,265.067,136.287,39.714,68.724,25.177,4.979,-3.473
911,30/04/2021,69.214,-10.072,4.252,0.95,-14.507,32.904,-9.45,5.054,-27.084,62.162,-7.907,-13.869,5.429,265.327,136.581,39.317,69.006,25.159,5.095,-3.438
